screen_name,tweet_id,date,tweet_text,tweet_ja,fav,ret,tweeted
Surangeljr,1589352963554054145,2022-11-06 20:24:09,RT @AmyEPope: @Surangeljr thank you for joining us to discuss the very real impact of climate change on the people of #Palau and in the Pac…,RT @AmyEPope:パラオの人々や太平洋地域における気候変動の現実的な影響について議論するために、ご参加いただきありがとうございました。,0,3,0
ma_sanusi,1589535212828233728,2022-11-07 08:28:21,"RT @KwankwasoRM: Thank you all for joining us, today. I look forward to participating in more fruitful engagements. — RMK https://t.co/cNTa…",RT @KwankwasoRM: 皆様、本日はお集まりいただきありがとうございます。これからも実りある活動に参加したいと思います。- RMK https://t.co/cNTa...,0,2207,0
ma_sanusi,1589228774440128512,2022-11-06 12:10:40,RT @baba__________: Dr Rabiu Musa Kwankwaso is someone you can not take for granted. He is a man of timber and calibre as far as Kano polit…,RT @baba__________:ラビウ・ムサ・クワンクワソ博士は、あなたが当然と考えることはできない人物です。彼は、カノ州の政治に関する限り、材木と器量のある人物である。,0,161,0
NitoCortizo,1590027967958171648,2022-11-08 17:06:23,"Conversamos sobre las asociaciones público-privadas, diversificación de la economía y la atracción de inversiones e… https://t.co/E9soEApdXD",官民のパートナーシップ、経済の多様化、投資の誘致などについて話をし... https://t.co/E9soEApdXD,5,4,0
NitoCortizo,1590027962380087296,2022-11-08 17:06:22,"Recibí a Alfonso García Mora, nuevo vicepresidente regional para Europa, Latinoamérica y el Caribe de @IFC_LAC, par… https://t.co/jruODgNR9n",IFC_LACのヨーロッパ・ラテンアメリカ・カリブ海地域担当の新副社長、アルフォンソ・ガルシア・モラ氏を@IFC_LACにお迎えしました... https://t.co/jruODgNR9n,11,7,0
NitoCortizo,1589766901101907968,2022-11-07 23:49:00,"Esta Ley también crea el Consejo Directivo de la Cuenca del Río Santa María, como órgano de gobernanza de dicha cue… https://t.co/4a6ahX5TFh",また、この法律では、サンタマリア川流域のガバナンス機関として、サンタマリア川流域理事会を設立... https://t.co/4a6ahX5TFh,43,9,0
NitoCortizo,1589766895053705216,2022-11-07 23:48:58,Sancioné la Ley que declara Patrimonio Natural Nacional y Área Protegida de Reserva Hidrológica la cuenca del Río S… https://t.co/fx1Ah7RO0c,Sの流域を宣言する法律を成立させた... https://t.co/fx1Ah7RO0c,111,27,0
MaritoAbdo,1589648191561269249,2022-11-07 15:57:17,"RT @PresidenciaPy: Como uno de los logros de la visita a España, el Pdte.@MaritoAbdo anunció el acuerdo para evitar la Doble Imposición, me…",RT @PresidenciaPy: スペイン訪問の成果の一つとして、Pdte.@MaritoAbdoは、二重課税回避のための協定を発表しました。,0,30,0
MaritoAbdo,1589625720732807169,2022-11-07 14:28:00,"RT @PresidenciaPy: En consenso con los sectores económicos, el Ejecutivo resolvió la deducibilidad del IVA hasta el 30% en la adquisición d…",RT @PresidenciaPy: 経済部門とのコンセンサスにより、行政は物品購入時の付加価値税を30％まで控除することを決議した。,0,21,0
MaritoAbdo,1589625693444636673,2022-11-07 14:27:53,"RT @PresidenciaPy: [EN VIVO] 🔴  Habla el presidente de la República, @MaritoAbdo -Palacio de Gobierno. Evaluación de visitas oficiales a pa…",RT @PresidenciaPy: 【LIVE】🔴MaritoAbdo共和国大統領 -Palacio de Gobierno.各国への公式訪問の評価...,0,9,0
MaritoAbdo,1589608793352335360,2022-11-07 13:20:44,RT @PresidenciaPy: #ResumenSemanal🇵🇾Rey Felipe VI de España destaca estabilidad económica del Paraguay y valora su competitividad para inve…,RT @PresidenciaPy: #WeeklySummary🇵ῡスペインのフェリペ6世はパラグアイの経済的安定性を強調し、その競争力を高く評価し、投資家に対しての支援を行う。,0,32,0
anibaltorresv,1589751819747889152,2022-11-07 22:49:04,Las críticas que hago contra ese sesgo ideológico de ciertas empresas de comunicación se enmarcan únicamente en ese… https://t.co/Azv4jHuTR6,私が特定のメディア企業のイデオロギー的な偏りを批判するのは、あくまでこの文脈での話である... https://t.co/Azv4jHuTR6,1979,316,0
anibaltorresv,1589751817420038145,2022-11-07 22:49:04,Cuando en un reportaje periodístico se afirma que la ausencia de asfaltado en las carreteras de Huancavelica se deb… https://t.co/muApWCkElx,新聞報道で「ファンカベリカの道路にアスファルトがないのは...」と言われたとき https://t.co/muApWCkElx,4196,804,0
bongbongmarcos,1589975898442592256,2022-11-08 13:39:29,Ito ay parte ng ating layuning gawing moderno ang kagamitan ng ating Sandatahang Lakas at mas mapalakas ang ating h… https://t.co/ikSdZI4WZ7,Ito a parte ng layuning gawing moderno ang kagamitan ng ating Sandatahang Lakas at mas mapalakas ang ating h... https://t.co/ikSdZI4WZ7,145,22,0
bongbongmarcos,1589975892218241025,2022-11-08 13:39:27,"Sa pagbisita natin sa Basa Air base ngayong araw, tayo ay nakiisa sa pagbibigay ng bagong Ground Based Air Defense… https://t.co/xqq38Sf1vQ","Sa pagbisita natin sa Basa Air base ngayong araw, tayo ay nakiisa sa pagbibigay ngong Ground Based Air Defence... https://t.co/xqq38Sf1vQ",317,58,0
bongbongmarcos,1589925415799623684,2022-11-08 10:18:53,"Bilang isa sa mga ahensyang katuwang natin sa pagprotekta ng ating seguridad, titiyakin natin na sa ating administr… https://t.co/kC0Xb3RGoQ",を冱うのは、徭蛍が徭蛍の吭龍を尅ったとき、徭蛍が徭蛍の吭龍を尅ったとき... https://t.co/kC0Xb3RGoQ。,248,44,0
bongbongmarcos,1589925409453666305,2022-11-08 10:18:51,Ating dinaluhan kahapon ang pagdiriwang ng Philippine Marine Corps sa kanilang ika-72 na kaarawan. https://t.co/WLBJchCJ9i,Ating dinaluhan kahapon ang pagdiriwang ng Philippine Marine Corps sa kanilang ika-72 na kaarawan. https://t.co/WLBJchCJ9i.,508,82,0
bongbongmarcos,1589901888769921024,2022-11-08 08:45:23,RT @opsgovph: President Ferdinand R. Marcos Jr. on Tuesday highlighted the importance of modernizing the country’s armed forces amid the pr…,RT @opsgovph:フェルディナンド・R・マルコスJr.大統領は12日（火）、米国が世界的な景気後退に直面する中、国軍の近代化の重要性を強調した。,0,19,0
AC_AntonioCosta,1590026394616070146,2022-11-08 17:00:08,Apareçam  https://t.co/BYRF6cAqIj,https://t.co/BYRF6cAqIj をご覧ください。,0,0,0
AC_AntonioCosta,1589910781281570816,2022-11-08 09:20:44,ECO Login I 🏡 A minha triste casinha - https://t.co/BUPPP2rphW,ECOログインⅠ 🏡 私の悲しい家 - https://t.co/BUPPP2rphW,1,0,0
AC_AntonioCosta,1589723244562903040,2022-11-07 20:55:31,@paulo_baldaia sábado.,paulo_baldaia 土曜日。,3,0,0
AC_AntonioCosta,1589723131593527296,2022-11-07 20:55:04,Ferrovia 2020 apenas tem 15% das obras concluídas https://t.co/8aXcYSToQh via @ECO_PT Já perguntaram ao PR se perdoa a António Costa Silva?,鉄道2020は15％しか工事が完了していない https://t.co/8aXcYSToQh via @ECO_PT アントニオ・コスタ・シルバを許すかどうか広報に聞いたことがあるのか？,9,1,0
AC_AntonioCosta,1589222777856237568,2022-11-06 11:46:51,@VascoMelo76 @PFerreiraV2 É o mesmo Presidente que promulgou as 35 horas no Estado e tantos outros diplomas com ame… https://t.co/cgGHTEIw0U,VascoMelo76 @PFerreiraV2 国家の35時間やその他多くの卒業証書をameで制定したのは同じ大統領です... https://t.co/cgGHTEIw0U,3,0,0
KlausIohannis,1589991288388333569,2022-11-08 14:40:38,It is my firm convinction that one of the sustainable solutions to the climate crisis is education. The fact that w… https://t.co/BmD4eOktXR,気候危機に対する持続可能な解決策のひとつは教育であると、私は確信しています。その事実とは、... https://t.co/BmD4eOktXR,10,3,0
KlausIohannis,1589991286177943555,2022-11-08 14:40:37,The youth is and will remain our main partner in fighting climate change. Triggering behavioural change from early… https://t.co/TTMdvaATuM,若者は、気候変動との戦いにおける我々の主要なパートナーであり、今後もそうあり続けるだろう。早い時期から行動変容を促す... https://t.co/TTMdvaATuM,8,3,0
KlausIohannis,1589991282864459777,2022-11-08 14:40:37,"Glad to co-host with 🇨🇿 PM @P_Fiala the event ""Promoting climate change education"", in the margins of #COP27 . I st… https://t.co/GpiSSKrm9f",気候変動教育の推進」というイベントを、🇨🇿フィアーラ首相と共同主催できて嬉しい。https://t.co/GpiSSKrm9f,44,10,0
KlausIohannis,1589949752955015172,2022-11-08 11:55:35,"Today, at the round table dedicated to the “Climate change and the sustainability of vulnerable communities”, we di… https://t.co/ZVGEUEhFzK",本日、「気候変動と脆弱なコミュニティの持続可能性」に特化したラウンドテーブルで、私たちは... https://t.co/ZVGEUEhFzK,89,13,0
KlausIohannis,1589647716031660032,2022-11-07 15:55:24,The youth in 🇷🇴 is very motivated to act on climate change &amp; this dedication should serve as inspiration to all of… https://t.co/RuPKR2L7yh,🇷🇴の若者は、気候変動やキャンペーンに対して非常に意欲的です。この献身的な行動は、すべての人々にとってインスピレーションとなるはずです... https://t.co/RuPKR2L7yh,46,7,0
mbsckaec,1589550354764824576,2022-11-07 09:28:31,Earn your master degree from MBSC. We offer master programs with concentrations in Healthcare and Wellbeing Leaders… https://t.co/w2ObEoki0T,MBSCからあなたの修士号を取得します。我々は、ヘルスケアとウェルビーイングのリーダーに集中して修士プログラムを提供しています... https://t.co/w2ObEoki0T,3,1,0
AMahtarBa,1589369967308607490,2022-11-06 21:31:43,New Study Busts Myths About Immigrants in South Africa. #africa @migration #immigration #zlecaf https://t.co/d2nPEFCIPy via @allafrica,南アフリカの移民に関する神話を覆す新しい研究。#africa @migration #immigration #zlecaf https://t.co/d2nPEFCIPy via @allafrica,3,4,0
leehsienloong,1589943145609187330,2022-11-08 11:29:20,Congratulations to PMO officers who received their National Day Awards and Civil Service Long Service Awards today!… https://t.co/xrXWatNlAg,本日、国民栄誉賞と公務員永年勤続表彰を受賞されたPMO役員の皆様、おめでとうございます！... https://t.co/xrXWatNlAg,75,6,0
BorutPahor,1589997093196005376,2022-11-08 15:03:42,"Thus, we welcome and support the proposal to raise the topic of climate education to the highest level and that it… https://t.co/wgY6lt00hX",したがって、私たちは、気候変動教育のテーマを最高レベルに引き上げるという提案を歓迎し、支持します。また、この提案は、... https://t.co/wgY6lt00hX,1,0,0
BorutPahor,1589997089966395395,2022-11-08 15:03:41,"I was reminded once more why are we here today and for whom. To ensure our children and their children have a safe,… https://t.co/rxFVih9ikd",私たちはなぜ今日、誰のためにここにいるのか、あらためて考えさせられました。私たちの子どもたちとその子どもたちが安全に、... https://t.co/rxFVih9ikd,1,0,0
BorutPahor,1589996786533269504,2022-11-08 15:02:29,"Together with members of my Standing Committee for Climate Policy, all excellent experts on their field, we formall… https://t.co/YRWrcG1Y4q",私の所属する気候政策常任委員会のメンバーで、各分野の優れた専門家の方々と共に、私たちは... https://t.co/YRWrcG1Y4q,1,0,0
BorutPahor,1589996783601872897,2022-11-08 15:02:28,"Before coming to Egypt, I joined Slovenian children in our part the run from Glasgow to Sharm El Sheikh - the bigge… https://t.co/qlbENnfLon",エジプトに来る前に、スロベニアの子どもたちと一緒にグラスゴーからシャルムエルシェイクまで走るという大きな... https://t.co/qlbENnfLon,1,0,0
BorutPahor,1589996780808437761,2022-11-08 15:02:27,"In Slovenia, we have taken important steps in the last couple of years. We are developing climate-training programs… https://t.co/IiAc0hRCqV",スロベニアでは、ここ2、3年で重要なステップを踏み出しました。私たちは、気候変動に関するトレーニングプログラムを開発しています... https://t.co/IiAc0hRCqV,1,0,0
HassanSMohamud,1590015514482733056,2022-11-08 16:16:54,Today I delivered #Somalia's national statement at the #COP27 in #SharmElSheikh. I stressed the devastating impact… https://t.co/GCuhAGzxiM,本日、私はシャルムエルシェイクで開催された #COP27 において、#ソマリア の国別声明を発表した。私は、壊滅的な影響を強調した... https://t.co/GCuhAGzxiM,90,32,0
